PortId,CountryCode,PortType,PortCode,Name,Location,Validated
4083,AU,3,EDB,Edithburgh Seaport,NULL,1
4096,AU,3,EDD,Erldunda Airport,NULL,1
4084,AU,3,EDR,Edward River Airport,NULL,1
4085,AU,3,EIH,Einasleigh Airport,NULL,1
4090,AU,3,EKD,Elkedra Airport,NULL,1
4087,AU,3,ELC,Elcho Island Airport,NULL,1
4089,AU,3,ELE,Electrona Seaport,NULL,1
4092,AU,3,EMD,Emerald Airport,NULL,1
4094,AU,2,ENB,Eneabba Airport,NULL,1
4100,AU,3,EPR,Esperance Airport,NULL,1
,AU,,EPR,Esperance Seaport,,
4098,AU,3,ERB,Ernabella Airport,NULL,1
4103,AU,3,ETD,Etadunna Airport,NULL,1
4105,AU,3,EUC,Eucla Airport,NULL,1
4107,AU,3,EVD,Eva Downs Airport,NULL,1
4109,AU,3,EVH,Evans Head Airport,NULL,1
4112,AU,2,EXM,Exmouth Airport,NULL,1
,AU,,EXM,Exmouth Seaport,,
4114,AU,3,FBN,Fairbarn Airport,NULL,1
4116,AU,3,FIK,Finke Airport,NULL,1
4120,AU,3,FIS,Fisherman Islands Seaport,NULL,1
4121,AU,2,FIZ,Fitzroy Crossing Airport,NULL,1
4115,AU,3,FLC,Falls Creek Airport,NULL,1
4122,AU,3,FLS,Flinders Island Airport,NULL,1
4118,AU,3,FLY,Finley Airport,NULL,1
4127,AU,3,FOS,Forrest Airport,NULL,1
4129,AU,3,FOT,Forster Airport,NULL,1
4125,AU,3,FRB,Forbes Airport,NULL,1
4134,AU,3,FRE,Fremantle Airport,NULL,1
,AU,,FRE,Fremantle Seaport,,
4141,AU,3,GAH,Gayndah Airport,NULL,1
4174,AU,3,GBL,Goulburn Island Airport,NULL,1
4135,AU,3,GBP,Gamboola Airport,NULL,1
4151,AU,3,GBV,Gibb River Airport,NULL,1
4169,AU,3,GDD,Gordon Downs Airport,NULL,1
4145,AU,3,GEE,George Town Airport,NULL,1
,AU,,GEE,George Town Seaport,,
4149,AU,3,GET,Geraldton Airport,NULL,1
,AU,,GET,Geraldton Seaport,,
4143,AU,3,GEX,Geelong Airport,NULL,1
,AU,,GEX,Geelong Seaport,,
4189,AU,3,GFE,Grenfell Airport,NULL,1
4192,AU,3,GFF,Griffith Airport,NULL,1
4178,AU,3,GFN,Grafton Airport,NULL,1
4187,AU,3,GGD,Gregory Downs Airport,NULL,1
3821,AU,2,GIC,Boigu Airport Airport,NULL,1
4182,AU,2,GKL,Great Keppel Island Airport,NULL,1
4158,AU,3,GLG,Glengyle Airport,NULL,1
4156,AU,3,GLI,Glen Innes Airport,NULL,1
4155,AU,3,GLL,Glebe Island Seaport,NULL,1
4160,AU,3,GLM,Glenormiston Airport,NULL,1
4153,AU,3,GLT,Gladstone Airport,NULL,1
,AU,,GLT,Gladstone Seaport,,
4165,AU,3,GLY,Goldsworthy Airport,NULL,1
4166,AU,3,GOI,Goods Is Seaport,NULL,1
4167,AU,3,GOO,Goondiwindi Airport,NULL,1
4171,AU,3,GOS,Gosford Airport,NULL,1
4175,AU,3,GOV,Gove Airport,NULL,1
,AU,,GOV,Gove Seaport,,
4534,AU,2,GPD,Mount Gordon Airport,NULL,1
4137,AU,3,GPN,Garden Point Airport,NULL,1
4184,AU,3,GRH,Greenhead Seaport,NULL,1
4139,AU,3,GSC,Gascoyne Junction Airport,NULL,1
4535,AU,3,GSN,Mount Gunson Airport,NULL,1
4194,AU,3,GTE,Groote Eylandt Airport,NULL,1
,AU,,GTE,Groote Eylandt Seaport,,
4180,AU,2,GTS,Granites Airport,NULL,1
4197,AU,3,GUH,Gunnedah Airport,NULL,1
4172,AU,3,GUL,Goulburn Airport,NULL,1
4185,AU,3,GVP,Greenvale Airport,NULL,1
3727,AU,3,GYL,Argyle Airport,NULL,1
4199,AU,3,GYP,Gympie Airport,NULL,1
4207,AU,3,HAP,Long Island Airport,NULL,1
4209,AU,3,HAS,Hastings Seaport,NULL,1
4218,AU,3,HAT,Heathlands Airport,NULL,1
4234,AU,3,HBA,Hobart Airport,NULL,1
,AU,,HBA,Hobart Seaport,,
4201,AU,3,HCQ,Halls Creek Airport,NULL,1
4249,AU,3,HGD,Hughenden Airport,NULL,1
4245,AU,3,HID,Horn Island Airport,NULL,1
4229,AU,3,HIG,Highbury Airport,NULL,1
4237,AU,3,HIH,Hook Island Airport,NULL,1
4216,AU,3,HIP,Headingly Airport,NULL,1
4213,AU,3,HIS,Hayman Island Airport,NULL,1
4231,AU,3,HLL,Hillside Airport,NULL,1
4829,AU,3,HLS,St Helens Airport,NULL,1
4203,AU,3,HLT,Hamilton Airport,NULL,1
4220,AU,3,HLV,Helenvale Airport,NULL,1
4224,AU,3,HMG,Hermannsburg Airport,NULL,1
4233,AU,3,HNK,Hinchinbrooke Island Airport,NULL,1
,AU,,HNK,Hinchinbrooke Island Seaport,,
4238,AU,3,HOK,Hooker Creek Airport,NULL,1
4240,AU,3,HOT,Hope Tun Seaport,NULL,1
4241,AU,3,HPE,Hope Vale Airport,NULL,1
4215,AU,3,HPT,Haypoint Seaport,NULL,1
4226,AU,3,HRN,Heron Island Airport,NULL,1
4222,AU,3,HRY,Henbury Airport,NULL,1
4247,AU,3,HSM,Horsham Airport,NULL,1
4205,AU,3,HTI,Hamilton Island Airport,NULL,1
4243,AU,3,HTU,Hopetoun Airport,NULL,1
4251,AU,3,HUB,Humbert River Airport,NULL,1
4227,AU,3,HVB,Hervey Bay Airport,NULL,1
4210,AU,3,HWK,Hawker Airport,NULL,1
4211,AU,3,HXX,Hay Airport,NULL,1
4208,AU,3,HYI,Hardy Island Seaport,NULL,1
4255,AU,3,IDK,Indulkana Airport,NULL,1
4253,AU,3,IFF,Iffley Airport,NULL,1
4265,AU,3,IFL,Innisfail Airport,NULL,1
4257,AU,3,IGH,Ingham Airport,NULL,1
4261,AU,3,IKP,Inkerman Airport,NULL,1
4259,AU,3,INJ,Injune Airport,NULL,1
4263,AU,3,INM,Innamincka Airport,NULL,1
4271,AU,3,IPS,Ipswich Seaport,NULL,1
4396,AU,3,IRG,Lockhart River Airport,NULL,1
4541,AU,3,ISA,Mount Isa Airport,NULL,1
4272,AU,3,ISI,Isisford Airport,NULL,1
4267,AU,3,IVR,Inverell Airport,NULL,1
4269,AU,3,IVW,Inverway Airport,NULL,1
4274,AU,3,JAB,Jabiru Airport,NULL,1
4277,AU,3,JAD,Jandakot Airport,NULL,1
4279,AU,3,JCK,Julia Creek Airport,NULL,1
4793,AU,3,JHQ,Shute Harbour Airport,NULL,1
4281,AU,3,JUN,Jundah Airport,NULL,1
4283,AU,3,JUR,Jurien Bay Airport,NULL,1
4285,AU,3,KAX,Kalbarri Airport,NULL,1
4326,AU,3,KBB,Kirkimbie Airport,NULL,1
4312,AU,3,KBD,Kimberley Downs Airport,NULL,1
4319,AU,3,KBJ,Kings Canyon Airport,NULL,1
4845,AU,3,KBY,Streaky Bay Airport,NULL,1
3961,AU,3,KCE,Collinsville Airport,NULL,1
4321,AU,2,KCS,Kings Creek Station Airport,NULL,1
4297,AU,3,KDB,Kambalda Airport,NULL,1
4295,AU,3,KDS,Kamaran Downs Airport,NULL,1
4289,AU,2,KFG,Kalkgurung Airport,NULL,1
4323,AU,3,KGC,Kingscote Airport,NULL,1
,AU,,KGC,Kingscote Seaport,,
4287,AU,3,KGI,Kalgoorlie Airport,NULL,1
4339,AU,3,KGR,Kulgera Airport,NULL,1
4317,AU,3,KGY,Kingaroy Airport,NULL,1
4314,AU,3,KIB,King Bay Seaport,NULL,1
4325,AU,3,KIT,Kingston Seaport,NULL,1
4332,AU,3,KKP,Koolburra Airport,NULL,1
4328,AU,3,KLP,Klein Point Seaport,NULL,1
4299,AU,3,KML,Kamileroi Airport,NULL,1
4305,AU,3,KNI,Katanning Airport,NULL,1
4315,AU,3,KNS,King Is Airport,NULL,1
4341,AU,3,KNX,Kununurra Airport,NULL,1
4330,AU,3,KOH,Koolatah Airport,NULL,1
4329,AU,3,KOI,Koolan Island Seaport,NULL,1
4291,AU,3,KPP,Kalpowar Airport,NULL,1
4308,AU,3,KPS,Kempsey Airport,NULL,1
4334,AU,3,KQB,Koonibba Airport,NULL,1
4310,AU,3,KRA,Kerang Airport,NULL,1
4303,AU,3,KRB,Karumba Airport,NULL,1
,AU,,KRB,Karumba Seaport,,
4344,AU,3,KRD,Kurundi Airport,NULL,1
4823,AU,3,KSV,Springvale Airport,NULL,1
4301,AU,3,KTA,Karratha Airport,NULL,1
4307,AU,3,KTR,Katherine Airport,NULL,1
,AU,,KTR,Katherine Seaport,,
4337,AU,2,KUG,Kubin Island Airport,NULL,1
4343,AU,3,KUR,Kurnell Seaport,NULL,1
4346,AU,3,KWI,Kwinana Seaport,NULL,1
4335,AU,3,KWM,Kowanyama Airport,NULL,1
5026,AU,3,KYB,Yangoonabie Airport,NULL,1
5028,AU,3,KYF,Yeelirrie Airport,NULL,1
5018,AU,3,KYI,Yalata Mission Airport,NULL,1
4347,AU,3,LAB,Lady Barron Seaport,NULL,1
3756,AU,3,LCN,Balcanoona Airport,NULL,1
4385,AU,3,LDC,Lindeman Island Airport,NULL,1
4402,AU,3,LDH,Lord Howe Is Airport,NULL,1
,AU,,LDH,Lord Howe Is Seaport,,
4358,AU,3,LDW,Lansdowne Airport,NULL,1
4372,AU,3,LEA,Learmonth Airport,NULL,1
4350,AU,3,LEL,Lake Evella Airport,NULL,1
4376,AU,3,LER,Leinster Airport,NULL,1
4354,AU,3,LFP,Lakefield Airport,NULL,1
4374,AU,3,LGH,Leigh Creek Airport,NULL,1
4380,AU,3,LHG,Lightning Ridge Airport,NULL,1
4382,AU,3,LIB,Limbunya Airport,NULL,1
4356,AU,2,LKD,Lakeland Downs Airport,NULL,1
3928,AU,3,LLG,Chillagoe Airport,NULL,1
4389,AU,3,LLL,Lissadell Airport,NULL,1
4384,AU,3,LLP,Linda Downs Airport,NULL,1
4352,AU,3,LNH,Lake Nash Airport,NULL,1
4378,AU,3,LNO,Leonora Airport,NULL,1
4404,AU,3,LOA,Lorraine Airport,NULL,1
4394,AU,3,LOC,Lock Airport,NULL,1
4400,AU,3,LRE,Longreach Airport,NULL,1
4363,AU,3,LST,Launceston Airport,NULL,1
,AU,,LST,Launceston Seaport,,
4387,AU,3,LSY,Lismore Airport,NULL,1
4360,AU,3,LTB,Latrobe Airport,NULL,1
4410,AU,3,LTP,Lyndhurst Airport,NULL,1
4406,AU,2,LTV,Lotusvale Airport,NULL,1
4408,AU,3,LUC,Lucinda Seaport,NULL,1
4365,AU,3,LUU,Laura Airport,NULL,1
4368,AU,3,LVO,Laverton Airport,NULL,1
4370,AU,3,LWH,Lawn Hill Airport,NULL,1
4348,AU,3,LYT,Lady Elliot Island Airport,NULL,1
4392,AU,3,LZR,Lizard Island Airport,NULL,1
4434,AU,3,MBB,Marble Bar Airport,NULL,1
4528,AU,3,MBF,Mount Buffalo Airport,NULL,1
4450,AU,3,MBH,Maryborough Airport,NULL,1
,AU,,MBH,Maryborough Seaport,,
4551,AU,3,MBN,Mount Barnett Airport,NULL,1
4461,AU,2,MBW,Moorabbin Airport,NULL,1
4453,AU,3,MCV,Mcarthur River Airport,NULL,1
4445,AU,3,MCY,Maroochydore Airport/Sunshine Coast Airport,NULL,1
4102,AU,3,MEB,Essendon/Melbourne Airport,NULL,1
4519,AU,3,MET,Moreton Airport,NULL,1
4530,AU,3,MFL,Mount Full Stop Airport,NULL,1
4432,AU,3,MFP,Manners Creek Airport,NULL,1
4532,AU,3,MGB,Mount Gambier Airport,NULL,1
4480,AU,3,MGT,Milingimbi Airport,NULL,1
4438,AU,2,MGV,Margaret River Station Airport,NULL,1
4419,AU,3,MHC,Macmahon Camp 4 Airport,NULL,1
4539,AU,3,MHO,Mount House Airport,NULL,1
4537,AU,3,MHU,Mount Hotham Airport,NULL,1
4484,AU,3,MIB,Milner Bay Seaport,NULL,1
4495,AU,3,MIH,Mitchell Plateau Airport,NULL,1
4468,AU,3,MIM,Merimbula Airport,NULL,1
4489,AU,3,MIN,Minnipa Airport,NULL,1
4498,AU,2,MIY,Mittebah Airport,NULL,1
4420,AU,3,MIZ,Mainoru Airport,NULL,1
4500,AU,3,MJK,Monkey Mia Airport,NULL,1
4430,AU,3,MJP,Manjimup Airport,NULL,1
4455,AU,3,MKR,Meekatharra Airport,NULL,1
4529,AU,2,MKV,Mount Cavenagh Airport,NULL,1
4416,AU,3,MKY,Mackay Airport,NULL,1
,AU,,MKY,Mackay Seaport,,
4482,AU,3,MLR,Millicent Airport,NULL,1
4471,AU,3,MLV,Merluna Airport,NULL,1
4545,AU,3,MMG,Mount Magnet Airport,NULL,1
4475,AU,3,MMM,Middlemount Airport,NULL,1
4565,AU,3,MNE,Mungeranie Airport,NULL,1
4428,AU,3,MNG,Maningrida Airport,NULL,1
4503,AU,3,MNQ,Monto Airport,NULL,1
4549,AU,3,MNV,Mountain Valley Airport,NULL,1
4414,AU,3,MNW,Macdonald Downs Airport,NULL,1
4507,AU,3,MOO,Moomba Airport,NULL,1
4550,AU,3,MOU,Mourilyan Seaport,NULL,1
4513,AU,3,MOV,Moranbah Airport,NULL,1
4426,AU,3,MQA,Mandora Airport,NULL,1
4446,AU,3,MQE,Marqua Airport,NULL,1
4477,AU,3,MQL,Mildura Airport,NULL,1
4436,AU,3,MRG,Mareeba Airport,NULL,1
4486,AU,3,MRL,Miners Lake Airport,NULL,1
4443,AU,3,MRP,Marla Airport,NULL,1
4467,AU,3,MRS,Melrose Seaport,NULL,1
4525,AU,3,MRT,Moroak Airport,NULL,1
4517,AU,3,MRZ,Moree Airport,NULL,1
4548,AU,3,MSF,Mount Swan Airport,NULL,1
4547,AU,2,MTD,Mount Sanford Airport,NULL,1
4422,AU,3,MTL,Maitland Airport,NULL,1
4493,AU,3,MTQ,Mitchell Airport,NULL,1
4559,AU,3,MUP,Mulga Park Airport,NULL,1
4554,AU,3,MUQ,Muccan Airport,NULL,1
4418,AU,3,MVH,Macksville Airport,NULL,1
4561,AU,3,MVK,Mulka Airport,NULL,1
4569,AU,3,MVU,Musgrave Airport,NULL,1
4515,AU,3,MWB,Morawa Airport,NULL,1
4505,AU,3,MWT,Moolawatana Airport,NULL,1
4491,AU,3,MWY,Miranda Downs Airport,NULL,1
4441,AU,3,MXD,Marion Downs Airport,NULL,1
4497,AU,3,MXQ,Mitchell River Airport,NULL,1
4563,AU,3,MXU,Mullewa Airport,NULL,1
4567,AU,3,MYI,Murray Island Airport,NULL,1
3878,AU,2,MYO,Camballin/Myroodah Airport,NULL,1
4583,AU,3,NAA,Narrabri Airport,NULL,1
4581,AU,3,NAC,Naracoorte Airport,NULL,1
4575,AU,3,NBH,Nambucca Heads Airport,NULL,1
4574,AU,3,NBR,Nambour Airport,NULL,1
4781,AU,3,NDS,Sandstone Airport,NULL,1
5034,AU,3,NGA,Young Airport,NULL,1
3885,AU,2,NIF,Nifty Airport,NULL,1
4606,AU,3,NKB,Noonkanbah Airport,NULL,1
4027,AU,3,NLF,Darnley Island Airport,NULL,1
4619,AU,3,NLL,Nullagine Airport,NULL,1
4603,AU,3,NLS,Nicholson Airport,NULL,1
4592,AU,3,NMP,New Moon Airport,NULL,1
4577,AU,2,NMR,Nappa Merry Airport,NULL,1
4616,AU,3,NOA,Nowra Airport,NULL,1
4579,AU,3,NPP,Napperby Airport,NULL,1
4586,AU,3,NRA,Narrandera Airport,NULL,1
4588,AU,3,NRG,Narrogin Airport,NULL,1
4598,AU,3,NRY,Newry Airport,NULL,1
4608,AU,3,NSA,Noosa Airport,NULL,1
4613,AU,3,NSM,Norseman Airport,NULL,1
4783,AU,3,NSO,Scone Airport,NULL,1
4609,AU,2,NSV,Noosaville Airport,NULL,1
4594,AU,3,NTL,Newcastle Airport,NULL,1
,AU,,NTL,Newcastle Seaport,,
4612,AU,2,NTN,Normanton Airport,NULL,1
4622,AU,3,NUB,Numbulwar Airport,NULL,1
4618,AU,2,NUR,Nullarbor Airport,NULL,1
4627,AU,3,NYN,Nyngan Airport,NULL,1
4641,AU,3,OAG,Orange Airport,NULL,1
4631,AU,3,OBA,Oban Airport,NULL,1
4638,AU,3,ODD,Oodnadatta Airport,NULL,1
3990,AU,3,ODL,Cordillo Downs Airport,NULL,1
4647,AU,3,ODR,Ord River Airport,NULL,1
4645,AU,3,OKB,Orchid Beach Airport,NULL,1
5030,AU,3,OKR,Yorke Island Airport,NULL,1
4629,AU,3,OKY,Oakey Airport,NULL,1
4634,AU,3,OLP,Olympic Dam Airport,NULL,1
4523,AU,3,ONG,Mornington Airport,NULL,1
4501,AU,3,ONR,Monkira Airport,NULL,1
4636,AU,3,ONS,Onslow Airport,NULL,1
,AU,,ONS,Onslow Seaport,,
3973,AU,3,OOL,Coolangatta Airport/Gold Coast Airport,NULL,1
3979,AU,2,OOM,Cooma Snowy Mountains Airport,NULL,1
4510,AU,3,OOR,Mooraberree Airport,NULL,1
4632,AU,3,OPI,Oenpelli Airport,NULL,1
5032,AU,3,ORR,Yorketown Airport,NULL,1
4651,AU,3,ORS,Orpheus Island Resort Airport,NULL,1
4652,AU,3,OSB,Osborne Island Seaport,NULL,1
4649,AU,3,OXO,Orientos Airport,NULL,1
4521,AU,3,OXY,Morney Airport,NULL,1
4654,AU,3,OYN,Ouyen Airport,NULL,1
4685,AU,3,PAE,Port Adelaide Seaport,NULL,1
4687,AU,3,PAU,Port Arthur Seaport,NULL,1
4661,AU,3,PBO,Paraburdoo Airport,NULL,1
4691,AU,3,PBT,Botany Seaport,NULL,1
4690,AU,3,PBY,Bonython Seaport,NULL,1
4670,AU,3,PCE,Pearce Airport,NULL,1
4692,AU,3,PCT,Port Curtis Seaport,NULL,1
4659,AU,3,PDE,Pandie Pandie Airport,NULL,1
4667,AU,3,PDN,Parndana Airport,NULL,1
4672,AU,3,PEA,Penneshaw Airport,NULL,1
4671,AU,3,PEL,Pelican Point Seaport,NULL,1
4676,AU,3,PEP,Peppimenarti Airport,NULL,1
4678,AU,3,PER,Perth Airport,NULL,1
4111,AU,3,PEX,Exmouth Seaport,NULL,1
4674,AU,3,PEY,Penong Airport,NULL,1
4695,AU,3,PGI,Port Giles Seaport,NULL,1
4696,AU,3,PHE,Port Hedland Airport,NULL,1
,AU,,PHE,Port Hedland Seaport,,
4698,AU,3,PHJ,Port Hunter Seaport,NULL,1
4700,AU,3,PJK,Port Jackson Seaport,NULL,1
4665,AU,3,PKE,Parkes Airport,NULL,1
4703,AU,3,PKL,Port Kembla Airport,NULL,1
,AU,,PKL,Port Kembla Seaport,,
4701,AU,3,PKT,Port Keats Airport,NULL,1
4704,AU,3,PLA,Port Latta Seaport,NULL,1
4705,AU,3,PLO,Port Lincoln Airport,NULL,1
,AU,,PLO,Port Lincoln Seaport,,
4657,AU,3,PMK,Palm Island Airport,NULL,1
,AU,,PMK,Palm Island Seaport,,
4709,AU,3,PPI,Port Pirie Airport,NULL,1
,AU,,PPI,Port Pirie Seaport,,
4721,AU,3,PPP,Proserpine Airport,NULL,1
4707,AU,3,PQQ,Port Macquarie Airport,NULL,1
,AU,,PQQ,Port Macquarie Seaport,,
4720,AU,3,PRB,Proper Bay Seaport,NULL,1
4718,AU,3,PRC,Price Seaport,NULL,1
4663,AU,3,PRD,Pardoo Airport,NULL,1
4682,AU,3,PSM,Point Samson Seaport,NULL,1
4712,AU,3,PST,Port Stanvac Seaport,NULL,1
4711,AU,3,PSY,Port Stanley Seaport,NULL,1
4693,AU,3,PTD,Port Dalrymple Seaport,NULL,1
4713,AU,3,PTE,Port Stephens Airport,NULL,1
4694,AU,3,PTI,Port Douglas Airport,NULL,1
,AU,,PTI,Port Douglas Seaport,,
4686,AU,3,PTL,Port Alma Seaport,NULL,1
4688,AU,3,PUG,Port Augusta Airport,NULL,1
,AU,,PUG,Port Augusta Seaport,,
4683,AU,3,PWI,Point Wilson Seaport,NULL,1
4714,AU,3,PWL,Port Walcott Seaport,NULL,1
4715,AU,3,PWR,Port Warrender Seaport,NULL,1
4081,AU,3,QDN,Eden Airport,NULL,1
,AU,,QDN,Eden Seaport,,
4733,AU,3,RAB,Rapid Bay Seaport,NULL,1
4731,AU,3,RAM,Ramingining Airport,NULL,1
4746,AU,3,RBC,Robinvale Airport,NULL,1
4643,AU,3,RBS,Orbost Airport,NULL,1
4752,AU,3,RBU,Roebourne Airport,NULL,1
,AU,,RBU,Roebourne Seaport,,
4738,AU,3,RCH,Richmond Airport,NULL,1
3712,AU,3,RCN,American River Airport,NULL,1
4750,AU,3,RDA,Rockhampton Downs Airport,NULL,1
4741,AU,3,RDN,Risdon Seaport,NULL,1
4770,AU,3,RHL,Roy Hill Airport,NULL,1
4754,AU,3,RKY,Rokeby Airport,NULL,1
4766,AU,3,RLP,Rosella Plains Airport,NULL,1
4757,AU,2,RMA,Roma Airport,NULL,1
4736,AU,3,RMK,Renmark Airport,NULL,1
4742,AU,3,ROH,Robinhood Airport,NULL,1
4748,AU,3,ROK,Rockhampton Airport,NULL,1
,AU,,ROK,Rockhampton Seaport,,
4758,AU,3,RPB,Roper Bar Airport,NULL,1
4601,AU,3,RPM,Ngukurr Airport,NULL,1
4760,AU,3,RPV,Roper Valley Airport,NULL,1
4448,AU,3,RRE,Marree Airport,NULL,1
4744,AU,3,RRV,Robinson River Airport,NULL,1
4763,AU,3,RSB,Roseberth Airport,NULL,1
3738,AU,3,RSE,Au-Rose Bay Airport,NULL,1
4772,AU,3,RTP,Rutland Plains Airport,NULL,1
4768,AU,3,RTS,Rottnest Island Airport,NULL,1
,AU,,RTS,Rottnest Island Seaport,,
4473,AU,3,RTY,Merty Airport,NULL,1
4734,AU,2,RVT,Ravensthorpe Airport,NULL,1
4774,AU,3,SBR,Saibai Island Airport,NULL,1
4821,AU,3,SCG,Spring Creek Airport,NULL,1
4852,AU,3,SFP,Surfers Paradise Airport,NULL,1
4827,AU,3,SGO,Saint George Airport,NULL,1
4789,AU,3,SGP,Shay Gap Airport,NULL,1
4785,AU,3,SHB,Shark Bay Seaport,NULL,1
4818,AU,3,SHQ,Southport Airport,NULL,1
4791,AU,3,SHT,Shepparton Airport,NULL,1
4803,AU,3,SHU,Smith Point Airport,NULL,1
4805,AU,3,SIO,Smithton Airport,NULL,1
4800,AU,3,SIX,Singleton Airport,NULL,1
4807,AU,3,SNB,Snake Bay Airport,NULL,1
4833,AU,3,SNH,Stanthorpe Airport,NULL,1
4813,AU,3,SOI,South Molle Island Airport,NULL,1
4820,AU,3,SPB,Spring Bay Seaport,NULL,1
4816,AU,3,SQC,Southern Cross Airport,NULL,1
4835,AU,3,SQP,Starcke Airport,NULL,1
4779,AU,3,SRM,Sandringham Airport,NULL,1
4841,AU,3,SRN,Strahan Airport,NULL,1
,AU,,SRN,Strahan Seaport,,
4847,AU,3,SSK,Sturt Creek Airport,NULL,1
4798,AU,3,SSP,Silver Plains Airport,NULL,1
4832,AU,3,STA,Stanley Seaport,NULL,1
4838,AU,3,STF,Stephen Island Airport,NULL,1
4843,AU,3,STH,Strathmore Airport,NULL,1
4831,AU,3,SVM,Saint Paul's Mission Airport,NULL,1
4787,AU,3,SWB,Shaw River Airport,NULL,1
4836,AU,3,SWC,Stawell Airport,NULL,1
4853,AU,3,SWH,Swan Hill Airport,NULL,1
4815,AU,3,SWR,South West Rocks Seaport,NULL,1
4777,AU,3,SXE,Sale Airport,NULL,1
4855,AU,3,SYD,Sydney Airport,NULL,1
,AU,,SYD,Sydney Seaport,,
4849,AU,3,SYU,Sue Island Airport,NULL,1
4865,AU,3,TAN,Tangalooma Airport,NULL,1
4869,AU,3,TAQ,Tarcoola Airport,NULL,1
4896,AU,3,TBK,Timber Creek Airport,NULL,1
4859,AU,3,TBL,Tableland Airport,NULL,1
4879,AU,3,TCA,Tennant Creek Airport,NULL,1
4903,AU,3,TCW,Tocumwal Airport,NULL,1
4887,AU,2,TDN,Theda Station Airport,NULL,1
4888,AU,3,TDR,Theodore Airport,NULL,1
4875,AU,3,TEF,Telfer Airport,NULL,1
4877,AU,3,TEM,Temora Airport,NULL,1
4362,AU,2,TGN,Traralgon Airport,NULL,1
4890,AU,3,THE,Thevenard Seaport,NULL,1
4882,AU,3,THG,Thangool Airport,NULL,1
4899,AU,3,TIN,Tindal Airport,NULL,1
4891,AU,3,TIS,Thursday Island Airport,NULL,1
,AU,,TIS,Thursday Island Seaport,,
4921,AU,3,TKY,Turkey Creek Airport,NULL,1
4861,AU,3,TMW,Tamworth Airport,NULL,1
4911,AU,3,TOB,Towford Bay Seaport,NULL,1
4905,AU,3,TPR,Tom Price Airport,NULL,1
4916,AU,3,TRB,Trial Bay Seaport,NULL,1
4871,AU,3,TRO,Taree Airport,NULL,1
4912,AU,3,TSV,Townsville Airport,NULL,1
,AU,,TSV,Townsville Seaport,,
4919,AU,3,TUM,Tumut Airport,NULL,1
4907,AU,3,TWB,Toowoomba Airport,NULL,1
4881,AU,3,TWN,Tewantin Airport,NULL,1
4909,AU,3,TWP,Torwood Airport,NULL,1
4863,AU,3,TXR,Tanbar Airport,NULL,1
4894,AU,3,TYB,Tibooburra Airport,NULL,1
4892,AU,3,TYG,Thylungra Airport,NULL,1
4901,AU,3,TYP,Tobermorey Airport,NULL,1
4412,AU,3,UBB,Mabuiag Island Airport,NULL,1
4293,AU,3,UBU,Kalumburu Airport,NULL,1
4925,AU,2,UDA,Undara Airport,NULL,1
4723,AU,3,UEE,Queenstown Airport,NULL,1
4727,AU,3,UIR,Quirindi Airport,NULL,1
4923,AU,3,ULA,Ulladulla Seaport,NULL,1
4725,AU,3,ULP,Quilpie Airport,NULL,1
5008,AU,3,UMR,Woomera Airport,NULL,1
4927,AU,3,URN,Urangan Seaport,NULL,1
4928,AU,3,USL,Useless Loop Seaport,NULL,1
4571,AU,3,UTB,Muttaburra Airport,NULL,1
4625,AU,3,UTD,Nutwood Downs Airport,NULL,1
4932,AU,3,VAR,Varanus Island Seaport,NULL,1
4933,AU,3,VCD,Victoria River Downs Airport,NULL,1
4930,AU,3,VNR,Vanrook Airport,NULL,1
4945,AU,3,WAL,Wallaroo Seaport,NULL,1
4964,AU,3,WAN,Waverney Airport,NULL,1
4961,AU,3,WAU,Wauchope Airport,NULL,1
4962,AU,3,WAV,Wave Hill Airport,NULL,1
4957,AU,3,WAZ,Warwick Airport,NULL,1
,AU,,WAZ,Warwick Seaport,,
5000,AU,3,WDI,Wondai Airport,NULL,1
4968,AU,3,WEI,Weipa Airport,NULL,1
,AU,,WEI,Weipa Seaport,,
4975,AU,3,WEP,Westernport Seaport,NULL,1
4966,AU,3,WEW,Wee Waa Airport,NULL,1
4936,AU,3,WGA,Wagga Wagga Airport,NULL,1
4940,AU,3,WGE,Walgett Airport,NULL,1
4947,AU,3,WGT,Wangaratta Airport,NULL,1
4970,AU,3,WHL,Welshpool Airport,NULL,1
,AU,,WHL,Welshpool Seaport,,
4991,AU,3,WIN,Winton Airport,NULL,1
4980,AU,3,WIO,Wilcannia Airport,NULL,1
4950,AU,3,WKB,Warracknabeal Airport,NULL,1
4942,AU,3,WLA,Wallal Airport,NULL,1
4938,AU,3,WLC,Walcha Airport,NULL,1
4996,AU,3,WLL,Wollogorang Airport,NULL,1
4982,AU,3,WLM,Williamtown Airport,NULL,1
4959,AU,3,WLO,Waterloo Airport,NULL,1
4971,AU,2,WLP,West Angelas Airport,NULL,1
4955,AU,3,WMB,Warrnambool Airport,NULL,1
,AU,,WMB,Warrnambool Seaport,,
4543,AU,3,WME,Mount Keith Airport,NULL,1
4987,AU,3,WND,Windarra Airport,NULL,1
4989,AU,3,WNR,Windorah Airport,NULL,1
5016,AU,3,WNY,Wynyard Airport,NULL,1
5005,AU,3,WOG,Woodgreen Airport,NULL,1
4998,AU,3,WOL,Wollongong Airport,NULL,1
